caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,4018,33.483,33.483,0.730,0.684,0.947,0.558,0.558,0.714,0.632,0.398,0.533,0.442,0.442,0.000,0.000,0.003,0.002,0.006,0.005,0.182,0.879,0.961,0.343,0.000,0.000,0.000,0.121,0.558,0.334,0.045,0.014,0.000,0.661,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.353,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",1.000,default-pass-public-objection,Default pass + public objection window,7200,60.000,3435,28.625,60.000,0.609,0.531,0.820,0.477,1.000,0.577,0.577,0.275,0.172,0.523,0.000,0.000,0.000,0.213,0.179,0.238,0.401,0.195,0.820,0.931,0.370,0.000,0.000,0.000,0.180,0.000,0.000,0.103,0.247,0.000,0.507,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.275,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",1.000,default-pass-law-registry,Default pass + law registry,7200,60.000,6314,52.617,60.000,0.665,0.474,0.645,0.877,1.000,0.558,0.486,0.490,0.137,0.123,0.000,0.000,0.000,0.379,0.011,0.819,0.587,0.236,0.795,0.996,0.523,0.000,0.000,0.000,0.205,0.000,0.000,0.165,0.797,0.000,0.396,0.593,0.529,5.155,0.819,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.426,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,current-system,Current U.S.-style system,7200,60.000,525,4.375,60.000,0.555,0.654,0.940,0.073,1.000,0.676,0.724,0.049,0.362,0.927,0.000,0.000,0.000,0.000,0.796,0.016,0.161,0.096,0.819,0.337,0.166,0.000,0.000,0.000,0.181,0.000,0.000,0.039,0.019,0.000,0.688,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.053,153,1
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,simple-majority,Unicameral simple majority,7200,60.000,1933,16.108,60.000,0.582,0.575,0.903,0.268,1.000,0.600,0.646,0.161,0.231,0.732,0.000,0.000,0.000,0.000,0.434,0.107,0.322,0.121,0.824,0.838,0.203,0.000,0.000,0.000,0.176,0.000,0.000,0.072,0.095,0.000,0.574,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.174,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,supermajority-60,Unicameral 60 percent passage,7200,60.000,671,5.592,60.000,0.562,0.651,0.941,0.093,1.000,0.666,0.730,0.062,0.364,0.907,0.000,0.000,0.000,0.000,0.748,0.019,0.144,0.096,0.819,0.415,0.161,0.000,0.000,0.000,0.181,0.000,0.000,0.039,0.015,0.000,0.677,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.068,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,bicameral-majority,Bicameral simple majority,7200,60.000,1279,10.658,60.000,0.570,0.607,0.925,0.178,1.000,0.627,0.680,0.111,0.286,0.822,0.000,0.000,0.000,0.000,0.584,0.052,0.225,0.110,0.827,0.669,0.186,0.000,0.000,0.000,0.173,0.000,0.000,0.057,0.044,0.000,0.615,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.121,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,presidential-veto,Bicameral majority + presidential veto,7200,60.000,818,6.817,60.000,0.555,0.621,0.931,0.114,1.000,0.641,0.699,0.073,0.302,0.886,0.000,0.000,0.000,0.000,0.707,0.032,0.221,0.104,0.818,0.454,0.172,0.000,0.000,0.000,0.182,0.000,0.000,0.048,0.024,0.000,0.648,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.079,414,5
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass,Default pass unless 2/3 block,7200,60.000,6083,50.692,60.000,0.659,0.469,0.662,0.845,1.000,0.535,0.498,0.452,0.103,0.155,0.000,0.000,0.000,0.434,0.030,0.676,0.667,0.169,0.803,0.997,0.325,0.000,0.000,0.000,0.197,0.000,0.000,0.152,0.743,0.000,0.404,0.000,0.000,0.000,0.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.421,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,7200,60.000,6061,50.508,60.000,0.657,0.469,0.660,0.842,1.000,0.535,0.499,0.451,0.104,0.158,0.000,0.000,0.000,0.443,0.026,0.673,0.667,0.169,0.802,0.997,0.325,0.045,0.450,3.159,0.198,0.000,0.000,0.152,0.750,0.000,0.405,0.000,0.000,0.000,0.673,0.000,0.000,0.000,0.000,0.000,9.335,0.211,0.202,0.197,0.210,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.420,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,7200,60.000,6058,50.483,60.000,0.657,0.468,0.662,0.841,1.000,0.535,0.497,0.450,0.104,0.159,0.000,0.000,0.000,0.441,0.027,0.672,0.667,0.169,0.802,0.997,0.328,0.048,0.443,2.947,0.198,0.000,0.000,0.152,0.739,0.000,0.404,0.000,0.000,0.000,0.672,0.000,0.000,0.000,0.000,0.000,8.665,0.181,0.165,0.232,0.290,0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.418,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,7200,60.000,6244,52.033,60.000,0.669,0.473,0.667,0.867,1.000,0.530,0.497,0.460,0.116,0.133,0.000,0.000,0.000,0.435,0.020,0.593,0.610,0.166,0.812,0.997,0.319,0.000,0.000,0.000,0.188,1.000,0.077,0.154,0.786,0.001,0.407,0.000,0.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.431,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,7200,60.000,6247,52.058,60.000,0.668,0.472,0.664,0.868,1.000,0.529,0.496,0.459,0.115,0.132,0.000,0.000,0.000,0.438,0.021,0.592,0.609,0.167,0.812,0.997,0.322,0.050,0.434,2.906,0.188,1.000,0.077,0.155,0.802,0.001,0.406,0.000,0.000,0.000,0.592,0.000,0.000,0.000,0.000,0.000,8.640,0.184,0.166,0.229,0.289,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.431,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-deep-strategy-bundle,Default pass + adaptive strategy bundle,7200,60.000,7029,58.575,60.000,0.720,0.492,0.692,0.976,1.000,0.537,0.463,0.525,0.195,0.024,0.000,0.000,0.000,0.366,0.010,0.404,0.373,0.163,0.827,1.000,0.353,0.050,0.410,3.189,0.173,1.000,0.279,0.119,0.948,0.183,0.439,0.000,0.000,0.000,0.404,0.000,0.000,0.000,0.000,0.000,9.076,0.193,0.169,0.220,0.281,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.452,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-multiround-mediation,Default pass + multi-round mediation,7200,60.000,6963,58.025,60.000,0.714,0.483,0.692,0.967,1.000,0.529,0.455,0.512,0.184,0.033,0.000,0.000,0.000,0.392,0.019,0.422,0.392,0.172,0.820,1.000,0.372,0.000,0.000,0.000,0.180,0.686,0.259,0.116,0.890,0.191,0.429,0.000,0.000,0.000,0.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.440,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,7200,60.000,5123,42.692,60.000,0.664,0.499,0.781,0.712,1.000,0.542,0.472,0.385,0.205,0.288,0.000,0.000,0.482,0.267,0.246,0.281,0.359,0.169,0.835,0.903,0.361,0.000,0.000,0.000,0.165,0.685,0.255,0.113,0.500,0.194,0.443,0.000,0.000,0.000,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.336,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,2894,24.117,60.000,0.600,0.551,0.846,0.402,1.000,0.562,0.627,0.226,0.174,0.598,0.000,0.000,0.000,0.228,0.012,0.215,0.441,0.135,0.868,0.975,0.214,0.000,0.000,0.000,0.132,0.000,0.000,0.096,0.160,0.000,0.525,0.000,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.293,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.413,0.000,0.000,0.000,0.000,0.000,0.063,0.252,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,4127,34.392,34.392,0.729,0.662,0.952,0.573,0.573,0.671,0.631,0.385,0.513,0.427,0.427,0.000,0.000,0.008,0.001,0.005,0.004,0.124,0.847,0.964,0.225,0.000,0.000,0.000,0.153,0.573,0.344,0.042,0.006,0.000,0.650,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.362,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-public-objection,Default pass + public objection window,7200,60.000,3462,28.850,60.000,0.607,0.523,0.818,0.481,1.000,0.558,0.579,0.268,0.161,0.519,0.000,0.000,0.000,0.279,0.172,0.239,0.394,0.142,0.809,0.933,0.251,0.000,0.000,0.000,0.191,0.000,0.000,0.097,0.246,0.000,0.508,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.278,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,1.000,default-pass-law-registry,Default pass + law registry,7200,60.000,6220,51.833,60.000,0.665,0.476,0.655,0.864,1.000,0.551,0.495,0.476,0.130,0.136,0.000,0.000,0.000,0.393,0.017,0.839,0.612,0.169,0.797,0.997,0.326,0.000,0.000,0.000,0.203,0.000,0.000,0.154,0.774,0.000,0.406,0.542,0.563,5.136,0.839,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.428,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,current-system,Current U.S.-style system,7200,60.000,343,2.858,60.000,0.524,0.633,0.893,0.048,1.000,0.669,0.692,0.032,0.339,0.952,0.000,0.000,0.000,0.000,0.868,0.011,0.167,0.383,0.824,0.073,0.689,0.000,0.000,0.000,0.176,0.000,0.000,0.079,0.024,0.000,0.641,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.033,144,4
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,simple-majority,Unicameral simple majority,7200,60.000,1709,14.242,60.000,0.553,0.559,0.863,0.237,1.000,0.588,0.628,0.140,0.227,0.763,0.000,0.000,0.000,0.000,0.500,0.094,0.315,0.323,0.817,0.472,0.673,0.000,0.000,0.000,0.183,0.000,0.000,0.110,0.137,0.000,0.535,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.149,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,supermajority-60,Unicameral 60 percent passage,7200,60.000,446,3.717,60.000,0.527,0.627,0.891,0.062,1.000,0.661,0.687,0.041,0.336,0.938,0.000,0.000,0.000,0.000,0.831,0.015,0.168,0.384,0.823,0.088,0.699,0.000,0.000,0.000,0.177,0.000,0.000,0.082,0.031,0.000,0.631,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.043,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,bicameral-majority,Bicameral simple majority,7200,60.000,1065,8.875,60.000,0.537,0.583,0.882,0.148,1.000,0.613,0.646,0.091,0.265,0.852,0.000,0.000,0.000,0.000,0.654,0.047,0.236,0.330,0.818,0.299,0.670,0.000,0.000,0.000,0.182,0.000,0.000,0.095,0.077,0.000,0.571,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.096,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,presidential-veto,Bicameral majority + presidential veto,7200,60.000,643,5.358,60.000,0.524,0.600,0.884,0.089,1.000,0.626,0.673,0.056,0.294,0.911,0.000,0.000,0.000,0.000,0.772,0.026,0.221,0.349,0.810,0.174,0.685,0.000,0.000,0.000,0.190,0.000,0.000,0.092,0.055,0.000,0.595,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.060,382,2
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass,Default pass unless 2/3 block,7200,60.000,6000,50.000,60.000,0.640,0.462,0.624,0.833,1.000,0.525,0.498,0.437,0.107,0.167,0.000,0.000,0.000,0.471,0.033,0.669,0.667,0.319,0.800,0.978,0.804,0.000,0.000,0.000,0.200,0.000,0.000,0.181,0.794,0.000,0.380,0.000,0.000,0.000,0.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.415,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,7200,60.000,6001,50.008,60.000,0.639,0.461,0.622,0.833,1.000,0.523,0.497,0.436,0.105,0.167,0.000,0.000,0.000,0.471,0.029,0.671,0.668,0.323,0.800,0.970,0.819,0.212,0.732,1.271,0.200,0.000,0.000,0.182,0.800,0.000,0.379,0.000,0.000,0.000,0.671,0.000,0.000,0.000,0.000,0.000,1.957,0.202,0.208,0.194,0.198,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.414,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,7200,60.000,5959,49.658,60.000,0.637,0.461,0.623,0.828,1.000,0.523,0.497,0.433,0.105,0.172,0.000,0.000,0.000,0.478,0.032,0.664,0.668,0.322,0.800,0.968,0.815,0.231,0.718,1.155,0.200,0.000,0.000,0.181,0.790,0.000,0.379,0.000,0.000,0.000,0.664,0.000,0.000,0.000,0.000,0.000,1.783,0.157,0.145,0.208,0.366,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.411,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,7200,60.000,6149,51.242,59.783,0.653,0.467,0.639,0.854,0.996,0.521,0.495,0.445,0.122,0.146,0.004,0.000,0.000,0.469,0.026,0.564,0.594,0.308,0.809,0.976,0.806,0.000,0.000,0.000,0.191,0.996,0.093,0.169,0.814,0.042,0.390,0.000,0.000,0.000,0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.423,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,7200,60.000,6176,51.467,59.792,0.653,0.465,0.636,0.858,0.997,0.518,0.492,0.444,0.121,0.142,0.003,0.000,0.000,0.476,0.027,0.566,0.593,0.312,0.810,0.965,0.826,0.237,0.710,1.128,0.190,0.996,0.093,0.170,0.821,0.042,0.386,0.000,0.000,0.000,0.566,0.000,0.000,0.000,0.000,0.000,1.781,0.156,0.145,0.204,0.370,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.422,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-deep-strategy-bundle,Default pass + adaptive strategy bundle,7200,60.000,6815,56.792,59.817,0.713,0.489,0.704,0.947,0.997,0.526,0.454,0.498,0.218,0.053,0.003,0.000,0.000,0.416,0.023,0.353,0.338,0.282,0.822,0.971,0.907,0.211,0.664,1.268,0.178,0.997,0.305,0.122,0.732,0.262,0.427,0.000,0.000,0.000,0.353,0.000,0.000,0.000,0.000,0.000,2.039,0.162,0.149,0.198,0.364,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.430,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-multiround-mediation,Default pass + multi-round mediation,7200,60.000,6716,55.967,60.000,0.701,0.485,0.686,0.933,1.000,0.528,0.449,0.492,0.205,0.067,0.000,0.000,0.000,0.412,0.031,0.374,0.364,0.326,0.820,0.973,0.958,0.000,0.000,0.000,0.180,0.736,0.284,0.117,0.792,0.273,0.424,0.000,0.000,0.000,0.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.419,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,7200,60.000,5111,42.592,60.000,0.651,0.498,0.745,0.710,1.000,0.540,0.454,0.383,0.231,0.290,0.000,0.000,0.468,0.300,0.243,0.245,0.314,0.354,0.833,0.740,1.022,0.000,0.000,0.000,0.167,0.734,0.281,0.117,0.571,0.272,0.433,0.000,0.000,0.000,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.339,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.322,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,2803,23.358,60.000,0.581,0.541,0.814,0.389,1.000,0.541,0.637,0.211,0.178,0.611,0.000,0.000,0.000,0.295,0.020,0.205,0.434,0.245,0.841,0.942,0.493,0.000,0.000,0.000,0.159,0.000,0.000,0.112,0.172,0.000,0.511,0.000,0.000,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.287,0.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.275,0.387,0.000,0.000,0.000,0.000,0.000,0.056,0.248,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,3872,32.267,32.275,0.696,0.636,0.914,0.538,0.538,0.629,0.647,0.338,0.463,0.462,0.462,0.000,0.000,0.089,0.002,0.006,0.006,0.238,0.806,0.907,0.466,0.000,0.000,0.000,0.194,0.538,0.315,0.049,0.022,0.000,0.633,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.348,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-public-objection,Default pass + public objection window,7200,60.000,3014,25.117,60.000,0.582,0.525,0.804,0.419,1.000,0.545,0.601,0.228,0.177,0.581,0.000,0.000,0.000,0.291,0.239,0.198,0.375,0.261,0.806,0.840,0.557,0.000,0.000,0.000,0.194,0.000,0.000,0.113,0.226,0.000,0.495,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.251,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,1.000,default-pass-law-registry,Default pass + law registry,7200,60.000,6164,51.367,60.000,0.646,0.467,0.616,0.856,1.000,0.541,0.493,0.463,0.132,0.144,0.000,0.000,0.000,0.422,0.028,0.845,0.610,0.320,0.791,0.980,0.812,0.000,0.000,0.000,0.209,0.000,0.000,0.184,0.827,0.000,0.379,0.588,0.519,5.109,0.845,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.422,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,1.000,current-system,Current U.S.-style system,7200,60.000,295,2.458,60.000,0.528,0.626,0.919,0.041,1.000,0.638,0.684,0.026,0.370,0.959,0.000,0.000,0.000,0.000,0.899,0.008,0.126,0.244,0.817,0.092,0.439,0.000,0.000,0.000,0.183,0.000,0.000,0.066,0.011,0.000,0.618,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.028,133,1
